datetime,name,message,score,positive_value,negative_value,joy,surprise,sadness,pleasant,fear,anger,neutral
30/11/2022 22:35,Saikhim S,พักก่อนมั้ย,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:36,zDeandalusz,หินอัพเกรด ดาบ ขวาน,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Wenldy Blue,ตีแล้วได้ เหล็กคนแคระ1อัน 5555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Book Wuttipong,ชุดครับ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:36,iCream,2 ชม.แห่งความอดทน,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:36,Very normal guy,เราอาจต้องเก็บ spartan rage ไว้แก้จังหวัพลาดนะพี่,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Nightbot,สวัสดีทุกท่านครับบบบบบบบ วันนี้รับลำไยหรือลองกอง,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Elysia s Chair,เซ็ทบอสพวกนี้คุ้มพี่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,FIRST Mk,รีๆข้าวสาร,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:36,Regina Aretha,ลาสบอสสุดในเกมแล้วมั้ยเนี่ย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,MISTER T,ได้เงิน200 5555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,TRP CH,ลองเป็นเซตลดคลูดาวท์ไหม,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Thebxss_20,ของต้องดีมากสุดๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Jenny Jenny,:_pake:สู้ๆๆๆๆๆ:_toobtoe:,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Nut Khongpheungphet,ขอของดุ ๆ เลยนะ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:36,Nitipun Srisang,นี้บอสจบเกมหรอครับ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,ใจหนึ่งใจ จะต้องการอะไร,ต้องมีพาร์ท 18.6 ละ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Loki Chan,:_555::_555::_555:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Nannergy B,ถ้าได้ไม่คุ้มนะ ด่ายันลูกบวชแน่:_lol:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Sleeping P,สู้วววๆ ตบมันให้คว้ำเลยยย:_yey:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,evejangja,ขอให้คุ้ม โหดขนาดนี้อะ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:36,Mink Or Mint,สู้ๆ:_stoneman::_stoneman::_stoneman:,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,F I R E F L Y,ว่าฉันเป็นตัวแทนของใครหรือเปล่า ยิ่งรัก ทำไมมันยิ่งเหงาาาา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Mamonkiji Channal,ตีมอนแจมก่อนดีไหมพี่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Wenldy Blue,มาแน่,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:36,FIRST Mk,วินแน่นอน,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Doratong24,เผลอ ๆ ลาสบอสในเนื้อเรื่องหลักไม่เก่งเท่านี้ 55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Nut Khongpheungphet,จัดไปป รอบนี้,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,4 ณัฐชนน มีกมล,,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,BOY ?,I am the god of war,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Piraya P,ไม่ต้องห่วงข้า มาาา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:36,Loki Chan,น่าจะต้องมาฟาร์มอีกสักพาร์ท,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:36,Falok Folk.,บอสเนื้อเรื่อง จะเท่านี้มั้ยเนี่ย :_toobtoe:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:37,AuznemeuS,วันนี้ตี5,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:37,TinyGirlz InHeartLandZ,แทงยับ ๆ กลิ้ง ๆ ต่อมา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:37,Amaraporh Ppd,กันได้สวยท่านพ่อ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:37,freshy,พี่เอกตีบอสตัวนี้ตายปุ๊บลงสตรีมเลย เหนื่อย5555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:37,evejangja,เออ รู้แล้วว่า tired,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:37,BNBB !,ถ้าพี่ฆ่าครบ12 ตัวจะได้เซ็ตนักรบคลั่งครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:37,Oat Pittaya,น้องไอ หลอมป่ะ 555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:37,FIRST Mk,พี่ๆๆๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:37,Regina Aretha,ไม่ระเบิดหอกหน่อยหรอเพ่,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:37,????????? ,จิตใจไม่อยู่กับร่องกับรอยล้า ว้าวุ่นเหลือเกิน:_angry:,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:37,สุรชัย ป่าจิก,นับจังหวะแลเวถอยรัวๆเลยพี่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,pai buyarat,:_hellothere::_hellothere:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Elysia s Chair,ถ้าตัวไม่กระตุกคือไม่ได้จริงๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,evejangja,สุดจริงๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,MIRAmini,รีๆๆๆ ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,Bata Zungharn,อ๊าาาา ไม่หยุดพัก,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,PRabbitz,โล่ขาวกันสบายๆสู้ๆๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,changkpcha,อยากรู้เลยคนเล่นโหมด GOW ต้องช่ำเบอร์ไหน,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Moonista Gal,ฮึบ ๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,Wenldy Blue,นั่นก็ร้องจังเว้ยยย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Elysia s Chair,สวนกลับได้ตลอดบอสพวกนี้,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,K,:_pake::_pake::_hello::_hello::_hello:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,TinyGirlz InHeartLandZ,หะ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,zDeandalusz,เหนื่อยยังพี่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Namkhxing Tulippp!,เพื่อของๆๆๆๆๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,Nannergy B,เห้อ.. รีๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,FIRST Mk,รีไหมๆ:_huh:,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,Saikhim S,อ่ะๆๆพักๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Falok Folk.,แวะหาร์มก่อน แล้วกลับมาแก้มือท้ายสติ่มมั้ยพี่ :_toobtoe::_toobtoe::_toobtoe:,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Nut Khongpheungphet,555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Air. แปลว่าอากาศ,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,แอะแคะแซะแถะแนะ,เอ๊า,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:38,aummon??,อะรีรีรี,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,Amaraporh Ppd,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,PRAEW,รีๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,evejangja,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Mink Or Mint,นวดมือๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,CHW?Aur?,ตุ้มติ่มๆๆๆๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,เป้ ครับ,ร้อนแล้ววว 5555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Furemu Charlie,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Km K.,อันนี้ร้อนแล้วใช่มั๊ย รู้สึกเหมือนร่างทองประทับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Army BK,เล่นมั่นใจ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,KitisaSukonbu ShiroganeKishidan TH,:_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,evejangja,เอาจริง เทค 1,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,MIRAmini,โฟกัสเลย,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,Butterfly-Fs??,ดีงับ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Falok Folk.,:_555::_555::_555::_555:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Bimin Lee,ตั้งใจๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,-Rain-,นับใหม่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,ไก่จิกเด็กตายบนปากโอ่ง,จริงของจริง,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Alatter,ขึ้นกุกะแชทแล้ว 55555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Mint Mintt,รอบที่หนึ่งนะ ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:38,PAK BUNG,เริ่มร้อนแล้ว55555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Sleeping P,:_allday::_yey:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Piraya P,ถ้าลืมว่ากี่รอบแล้ว ให้นับ 1 ใหม่หมด,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,FIRST Mk,เอาจริงเลยครั้งแรกๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Air. แปลว่าอากาศ,รอบเเรกของค่ำคืนนี้ สู้ๆๆๆๆๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,-Rain-,ที่ผ่านมาซ้อมทั้งหมด,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Nannergy B,อันนี้น่าจะไม่ใช่สตรีมฟาร์มละ 55555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:38,Mink Or Mint,ร่างทองจะมาแล้ว,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:38,Regina Aretha,เห็นพี่แปะหอกใส่ตัวมันค้างไว้สามอันง่ะ เลยว่าระเบิดหน่อยมั้ย ถถถ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Kama Kung,ใช้รูณให้ครบทุกอาวุธน่าจะช่วยได้เยอะนะครับ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:39,zDeandalusz,@changkpcha จำได้ทุกท่ากดไม่พลาดเลย เอาจริงมันก็ไม่ได้ต่างกันเท่าไหร่หรอกครับ แค่มอนมันอึด ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,pimmy _cat,:),0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,-Rain-,คุยจ้อแบบนี้ร่างทองยังไม่มานะ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,PAK BUNG,ซ้อมๆเดะเอาจริงแล้วใช่มั้ยคะ5555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Mintny Bambi,รอบนี้เอาจริงแต่แบบถี่ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,TinyGirlz InHeartLandZ,อย่าผวนนะ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:39,MISTER T,ภาพตอน ราสบอส elden ring เฟรชแบล็คมาเฉย 55555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,CHW?Aur?,อ่ยยยยยบอยยยยย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,evejangja,เข้าหลังอีกแล้ว,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,NARDEAR KRS,เริ่มใหม่กับมอนเดิม สู้ๆๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Mintny Bambi,พี่สู้ๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,MIRAmini,เบื่ออีลูกบอล,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Amaraporh Ppd,พี่น้องจอมหลอย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,PRabbitz,2 ลูกติด,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Elysia s Chair,ละมันมา 2 ลูกไง,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Regina Aretha,โอย โดนอัดมุม,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Parinya Nakwatchara,ฆ่า 2 ตัวหลังก่อนไม่ได้ใช่ไหมครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Elysia s Chair,อย่างโกง,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:39,FIRST Mk,เดี๋ยว,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Suthakorn Khunwong,บอสมันโกงงงงง,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,evejangja,อะ รีๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:39,Mr. MK,น้ำแข็งแรง,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Falok Folk.,ของจริงในจริงในจริง แล้วรอบนี้ สู้ๆครับ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Sarayut Khoos,อย่าเอาตัวเองไปติดมุมสิ มันหลบยาก,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,สุรชัย ป่าจิก,คนเล่นโหมด godfowarนี้ยอมใจเลย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Air. แปลว่าอากาศ,ส่งแรงใจให้ สุ้ๆนะคะ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Mintny Bambi,เอาใหม่ๆ เรามันเลือดนักสู้,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,?9?s__,ปล่อยเวทย์รัวจังฟระ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,TempestPaper,นึกถึงตอนสู้บอสซิสเตอร์ใน dlc ของ dark souls 3 เลย,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,mindofdark,ใช้เกจละยิงเวทรัวๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Cumberoil ,2 ลูกอีก,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:39,-Rain-,ร่างทองมายัง 55555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Ogn Vfh,นึกถึงหน้าจุ๊มเหม่งไว้พี่ อย่าเครียดๆๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Wenldy Blue,มอนมันโกงงง,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:39,Settawat Stand S.,เกมบัคคคคคคคคคคค,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,evejangja,ใจเย็น 555555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,EcioZZ,รอบนี้แหละ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,PAK BUNG,5555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Mintny Bambi,5555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,CHW?Aur?,โกดๆๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Amaraporh Ppd,555555 องค์พ่อประทับ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,MIRAmini,จิง มันกวงติงอ่ะ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,BOY ?,:_toobtoe:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,FIRST Mk,เรียบร้อย555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Falok Folk.,5555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Oileanger,ขี้โกงมากกก,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Mink Or Mint,เกลียดลูกบอลล,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,keetar kan,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,PRabbitz,ร้อนนนแล้สว,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,evejangja,อากาศร้อนละนะ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Aisuke,555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Regina Aretha,ส้นมาแล้ว,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Soraya Tubtimsai,:_letsgo::_letsgo:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,NARDEAR KRS,ร่างทองแน้วววว,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Lui'nut,จะครบ 30 แล้วพี่เอก,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,zDeandalusz,มาแล้ว ร่างทอง,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,TinyGirlz InHeartLandZ,นอนกันมั้ย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Gos STINE,55,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Km K.,เปิดการ์ดอัญเชิญร่างทองงงง โอมมมานูเอลๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,FIRST Mk,:_lol::_lol::_lol:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Mint Mintt,ใจเย็นๆนะพี่ ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:39,Wenldy Blue,ไม่ไหวล้าวว55555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:39,Very normal guy,ไม่ไหวกับมันละ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Furemu Charlie,555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Book Wuttipong,5 5 5 55,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Mintny Bambi,ไม่เป็นไรพี่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Falok Folk.,ดุเดือดเลือดพล่าน,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:40,?9?s__,อารมณ์เกมส์ๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Saikhim S,ใ จเย้นนน,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,AsAm,5555555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,The Vespa T,55555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Goncrazys,เปลื่ยนเป็นน้ำเต้าหู้เลยจะดีกว่ามั้ยพี่เอกก,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,evejangja,เดือดปุดๆ แล้ว,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:40,MisterMhee??,:_555::_555::_555::_555:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Sirin Ny,พี่เอกกก555555,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:40,jodie Holmes,ยอมบอสสามตัวนี้555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,PAK BUNG,โมโหแน้วนะ5555,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,MYR s Diary,:_saiou::_saiou::_saiou:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,NEONN N,โกรธแล้วนะ5555555555555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,ชื่อ' รักส์,555ร่างทอง,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,IamSnow,ไอ้ลูกบอลเก็งกิ น่ารำคาญแท้,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,มนัส น่วมทนง,ไม่จบไม่นอนอะ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Nightbot,อย่าลืมซื้อสติ๊กเกอร์ไลน์นะ อันนี้ดีhttps://store.line.me/stickershop/pro...,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,รีเบคก้า กุ๊กๆ,เอาแล้ว5555555555,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Piraya P,55555ค่ดรำคาญ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,cappuccino,ไปทำอย่างอื่นก่อนมั้ยพี่ปรับอารมณ์,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Alatter,ร้อนนนนนนนนนนน,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Regina Aretha,don't loose your cool brother,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Karun Jaitiangkit,,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Very normal guy,ไม่ได้ข้อง แค่ห้องมันร้อน!,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,ShayFury,:_555::_555::_555::_555::_555:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Narongrid Nakkan,ลุ้นยิ่งกว่าบอลโลก,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Bell Bell,:_angry::_angry::_angry::_angry::_angry::_angry:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,KitisaSukonbu ShiroganeKishidan TH,:_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,mindofdark,สู้ๆงับ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,Mintny Bambi,มันจะตึงๆหน่อย สู้ได้ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Sleeping P,จีเอ็มบังคับบอสเองอะป่าวเนี่ย,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Bunyawee Srirasun,ตึงจัดเลย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,กระเพาปลาหมึก,นึกถึงบอสไอ้หรอมไว้พี่:grinning_squinting_face::grinning_squinting_face:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,See Wan,พี่เอกน้องมาาาา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,S'mile Psn,:_0death:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,TinyGirlz InHeartLandZ,พรุ่งนี้เราค่อยมาต่อ :rolling_on_the_floor_laughing:,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,MYR s Diary,:_yalok::_letsgo:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,nitchakarn ponharn,:_allday::_allday::_allday::_allday:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,Mister Tresrap,:_nvm:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,ลมหวน วายุวันทน์,เอาว่ะ รอบนี้มาว่ะ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:40,FIRST Mk,หึ้บๆๆ,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:40,CHW?Aur?,:_ohwoo::_ohwoo::_ohwoo::_ohwoo::_allday::_allday::_allday:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:40,evejangja,รอบนี้สวยยย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Karnnoor MW.,ได้อยู่,0,0,0,1,0,0,0,0,0,0
30/11/2022 22:41,Jenny Jenny,เก่งเกิ๊นนน..บอสส,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:41,Nightbot,รับนกอ้วนไปเลี้ยงเพื่อจอยช่องแชท และสิทธิพิเศษเพียบ! https://www.youtube.com/channel/UC4pl...,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,AyaMe AkiHiko,Welcome New Member!,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,WIWA whan,หวัดยามเย็นค่าาาาา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Toaoru Kung,Welcome to ร้อนในเล่นด้วย!,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,ธนวัฒน์ บุญชูช่วย,รอบนี้มาาาา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Air. แปลว่าอากาศ,,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,simonsyn,มีภาพๆๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,FIRST Mk,เอาว้า,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Piraya P,สวยยย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,evejangja,ระวังๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Nightbot,สวยโลน,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Draf Kuroeji,ใช้ตุ่มติ้มมั้ยพี่,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,FIRST Mk,ช้าๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Wenldy Blue,มาดีมากๆ,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,ธนวัฒน์ บุญชูช่วย,จริงจังจัดๆ,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:41,Meko 1213,กำลังดีีีีีีีีี,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,TIKUMPORN FAH,โอโหเพิ่งมาจ้องย้อนดูละ เลขเด็ดต้องมา,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,MYR s Diary,:_layhead::_layinfinit::_laytail:,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,Sleeping P,กำหมัดแบบขั้นสุด:_angry:,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:41,Den Striker,Welcome to ร้อนในผ่อนคลาย!,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,PRabbitz,ระเบิดโล่ๆๆๆๆๆๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,evejangja,โห,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:41,Amaraporh Ppd,จะให้เล่นยังไงกันทีก็เสยที,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,FIRST Mk,เอาว้า,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Regina Aretha,mannnnnnnnn,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,TIKUMPORN FAH,ตุ้มติ้ม ตุ่มต่ำตุ่มเต้ม,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,Bunyawee Srirasun,Welcome New Member!,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:41,Very normal guy,มันคอมโบอีกแล้ว,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:41,Piraya P,ดูมัน,0,0,0,0,0,0,1,0,0,0
30/11/2022 22:42,evejangja,มาที มาไม่พักเลย,0,0,0,0,0,0,0,0,0,1
30/11/2022 22:42,TinyGirlz InHeartLandZ,ที่ชวนนอนคือสามียายปรือแบบปิดมาก ๆ,0,0,0,0,0,0,0,0,0,0
30/11/2022 22:42,MIRAmini,มันจะเกินไปแล้วน๊าาาา,0,0,0,0,0,0,0,0,0,1
